Achievement
id	Type	Name	TaskId	FunctionOpening	TypeCount	IsGoOn
1299	8	6	10	7172120			1007,935280,42200
1300	9	6	10	7182185			1007,936000,42200
1301	10	6	10	7192250	10144,96		1007,936720,42200
1302	1	6	11	7202350			1007,937440,42500
1303	2	6	11	7212450			1007,938160,42500
1304	3	6	11	7222550			1007,938880,42500
1305	4	6	11	7232650			1007,939600,42500
1306	5	6	11	7242750			1007,940320,42500
1307	6	6	11	7252885			1007,941040,42500
1308	7	6	11	7263020			1007,941760,42500
1309	8	6	11	7273155			1007,942480,42500
1310	9	6	11	7283290			1007,943200,42500
1311	10	6	11	7293425	10144,96		1007,943920,42500
1312	1	6	12	7303595			1007,944640,42800
1313	2	6	12	7313765			1007,945360,42800
1314	3	6	12	7323935			1007,946080,42800
1315	4	6	12	7334105			1007,946800,42800
1316	5	6	12	7344275			1007,947520,42800
1317	6	6	12	7354480			1007,948240,42800
1318	7	6	12	7364685			1007,948960,42800
1319	8	6	12	7374890			1007,949680,42800
1320	9	6	12	7385095			1007,950400,42800
1321	10	6	12	7395300	10144,96		1007,951120,42800
1322	1	6	13	7405540			1007,951840,43100
1323	2	6	13	7415780			1007,952560,43100
1324	3	6	13	7426020			1007,953280,43100
1325	4	6	13	7436260			1007,954000,43100
1326	5	6	13	7446500			1007,954720,43100
1327	6	6	13	7456775			1007,955440,43100
1328	7	6	13	7467050			1007,956160,43100
1329	8	6	13	7477325			1007,956880,43100
1330	9	6	13	7487600			1007,957600,43100
1331	10	6	13	7497875	10144,98		1007,958320,43100
1332	1	6	14	7508185			1007,959040,43400
1333	2	6	14	7518495			1007,959760,43400
1334	3	6	14	7528805			1007,960480,43400
1335	4	6	14	7539115			1007,961200,43400
1336	5	6	14	7549425			1007,961920,43400
1337	6	6	14	7559770			1007,962640,43400
1338	7	6	14	7570115			1007,963360,43400
1339	8	6	14	7580460			1007,964080,43400
1340	9	6	14	7590805			1007,964800,43400
1341	10	6	14	7601150	10144,98		1007,965520,43400
1342	1	6	15	7611530			1007,966240,43700
1343	2	6	15	7621910			1007,966960,43700
1344	3	6	15	7632290			1007,967680,43700
1345	4	6	15	7642670			1007,968400,43700
1346	5	6	15	7653050			1007,969120,43700
1347	6	6	15	7663465			1007,969840,43700
1348	7	6	15	7673880			1007,970560,43700
1349	8	6	15	7684295			1007,971280,43700
1350	9	6	15	7694710			1007,972000,43700
1351	10	6	15	7705125	10144,98		1007,972720,43700
1352	1	6	16	7715575			1007,973440,44000
1353	2	6	16	7726025			1007,974160,44000
1354	3	6	16	7736475			1007,974880,44000
1355	4	6	16	7746925			1007,975600,44000
1356	5	6	16	7757375			1007,976320,44000
1357	6	6	16	7767860			1007,977040,44000
1358	7	6	16	7778345			1007,977760,44000
1359	8	6	16	7788830			1007,978480,44000
1360	9	6	16	7799315			1007,979200,44000
1361	10	6	16	7809800	10144,100		1007,979920,44000
1362	1	6	17	7820320			1007,980640,44300
1363	2	6	17	7830840			1007,981360,44300
1364	3	6	17	7841360			1007,982080,44300
1365	4	6	17	7851880			1007,982800,44300
1366	5	6	17	7862400			1007,983520,44300
1367	6	6	17	7872955			1007,984240,44300
1368	7	6	17	7883510			1007,984960,44300
1369	8	6	17	7894065			1007,985680,44300
1370	9	6	17	7904620			1007,986400,44300
1371	10	6	17	7915175	10144,100		1007,987120,44300
1372	1	6	18	7925765			1007,987840,44600
1373	2	6	18	7936355			1007,988560,44600
1374	3	6	18	7946945			1007,989280,44600
1375	4	6	18	7957535			1007,990000,44600
1376	5	6	18	7968125			1007,990720,44600
1377	6	6	18	7978750			1007,991440,44600
1378	7	6	18	7989375			1007,992160,44600
1379	8	6	18	8000000			1007,992880,44600
1380	9	6	18	8010625			1007,993600,44600
1381	10	6	18	8021250	10144,100		1007,994320,44600
1382	1	6	19	8031910			1007,995040,44900
1383	2	6	19	8042570			1007,995760,44900
1384	3	6	19	8053230			1007,996480,44900
1385	4	6	19	8063890			1007,997200,44900
1386	5	6	19	8074550			1007,997920,44900
1387	6	6	19	8085245			1007,998640,44900
1388	7	6	19	8095940			1007,999360,44900
1389	8	6	19	8106635			1007,1000080,44900
1390	9	6	19	8117330			1007,1000800,44900
1391	10	6	19	8128025	10144,102		1007,1001520,44900
1392	1	6	20	8138755			1007,1002240,45200
1393	2	6	20	8149485			1007,1002960,45200
1394	3	6	20	8160215			1007,1003680,45200
1395	4	6	20	8170945			1007,1004400,45200
1396	5	6	20	8181675			1007,1005120,45200
1397	6	6	20	8192440			1007,1005840,45200
1398	7	6	20	8203205			1007,1006560,45200
1399	8	6	20	8213970			1007,1007280,45200
1400	9	6	20	8224735			1007,1008000,45200
1401	10	6	20	8235500	10144,102		1007,1008720,45200
1402	1	6	21	8246300			1007,1009440,45500
1403	2	6	21	8257100			1007,1010160,45500
1404	3	6	21	8267900			1007,1010880,45500
1405	4	6	21	8278700			1007,1011600,45500
1406	5	6	21	8289500			1007,1012320,45500
1407	6	6	21	8300335			1007,1013040,45500
1408	7	6	21	8311170			1007,1013760,45500
1409	8	6	21	8322005			1007,1014480,45500
1410	9	6	21	8332840			1007,1015200,45500
1411	10	6	21	8343675	10144,102		1007,1015920,45500
1412	1	6	22	8354545			1007,1016640,45800
1413	2	6	22	8365415			1007,1017360,45800
1414	3	6	22	8376285			1007,1018080,45800
1415	4	6	22	8387155			1007,1018800,45800
1416	5	6	22	8398025			1007,1019520,45800
1417	6	6	22	8408930			1007,1020240,45800
1418	7	6	22	8419835			1007,1020960,45800
1419	8	6	22	8430740			1007,1021680,45800
1420	9	6	22	8441645			1007,1022400,45800
1421	10	6	22	8452550	10144,104		1007,1023120,45800
1422	1	6	23	8463490			1007,1023840,46100
1423	2	6	23	8474430			1007,1024560,46100
1424	3	6	23	8485370			1007,1025280,46100
1425	4	6	23	8496310			1007,1026000,46100
1426	5	6	23	8507250			1007,1026720,46100
1427	6	6	23	8518225			1007,1027440,46100
1428	7	6	23	8529200			1007,1028160,46100
1429	8	6	23	8540175			1007,1028880,46100
1430	9	6	23	8551150			1007,1029600,46100
1431	10	6	23	8562125	10144,104		1007,1030320,46100
1432	1	6	24	8573135			1007,1031040,46400
1433	2	6	24	8584145			1007,1031760,46400
1434	3	6	24	8595155			1007,1032480,46400
1435	4	6	24	8606165			1007,1033200,46400
1436	5	6	24	8617175			1007,1033920,46400
1437	6	6	24	8628220			1007,1034640,46400
1438	7	6	24	8639265			1007,1035360,46400
1439	8	6	24	8650310			1007,1036080,46400
1440	9	6	24	8661355			1007,1036800,46400
1441	10	6	24	8672400	10144,104		1007,1037520,46400
1442	1	6	25	8683480			1007,1038240,46700
1443	2	6	25	8694560			1007,1038960,46700
1444	3	6	25	8705640			1007,1039680,46700
1445	4	6	25	8716720			1007,1040400,46700
1446	5	6	25	8727800			1007,1041120,46700
1447	6	6	25	8738915			1007,1041840,46700
1448	7	6	25	8750030			1007,1042560,46700
1449	8	6	25	8761145			1007,1043280,46700
1450	9	6	25	8772260			1007,1044000,46700
1451	10	6	25	8783375	10144,106		1007,1044720,46700
1452	1	6	26	8794525			1007,1045440,47000
1453	2	6	26	8805675			1007,1046160,47000
1454	3	6	26	8816825			1007,1046880,47000
1455	4	6	26	8827975			1007,1047600,47000
1456	5	6	26	8839125			1007,1048320,47000
1457	6	6	26	8850310			1007,1049040,47000
1458	7	6	26	8861495			1007,1049760,47000
1459	8	6	26	8872680			1007,1050480,47000
1460	9	6	26	8883865			1007,1051200,47000
1461	10	6	26	8895050	10144,106		1007,1051920,47000
1462	1	6	27	8906270			1007,1052640,47300
1463	2	6	27	8917490			1007,1053360,47300
1464	3	6	27	8928710			1007,1054080,47300
1465	4	6	27	8939930			1007,1054800,47300
1466	5	6	27	8951150			1007,1055520,47300
1467	6	6	27	8962405			1007,1056240,47300
1468	7	6	27	8973660			1007,1056960,47300
1469	8	6	27	8984915			1007,1057680,47300
1470	9	6	27	8996170			1007,1058400,47300
1471	10	6	27	9007425	10144,106		1007,1059120,47300
1472	1	6	28	9018715			1007,1059840,47600
1473	2	6	28	9030005			1007,1060560,47600
1474	3	6	28	9041295			1007,1061280,47600
1475	4	6	28	9052585			1007,1062000,47600
1476	5	6	28	9063875			1007,1062720,47600
1477	6	6	28	9075200			1007,1063440,47600
1478	7	6	28	9086525			1007,1064160,47600
1479	8	6	28	9097850			1007,1064880,47600
1480	9	6	28	9109175			1007,1065600,47600
1481	10	6	28	9120500	10144,108		1007,1066320,47600
1482	1	6	29	9131860			1007,1067040,47900
1483	2	6	29	9143220			1007,1067760,47900
1484	3	6	29	9154580			1007,1068480,47900
1485	4	6	29	9165940			1007,1069200,47900
1486	5	6	29	9177300			1007,1069920,47900
1487	6	6	29	9188695			1007,1070640,47900
1488	7	6	29	9200090			1007,1071360,47900
1489	8	6	29	9211485			1007,1072080,47900
1490	9	6	29	9222880			1007,1072800,47900
1491	10	6	29	9234275	10144,108		1007,1073520,47900
1492	1	6	30	9245705			1007,1074240,48200
1493	2	6	30	9257135			1007,1074960,48200
1494	3	6	30	9268565			1007,1075680,48200
1495	4	6	30	9279995			1007,1076400,48200
1496	5	6	30	9291425			1007,1077120,48200
1497	6	6	30	9302890			1007,1077840,48200
1498	7	6	30	9314355			1007,1078560,48200
1499	8	6	30	9325820			1007,1079280,48200
1500	9	6	30	9337285			1007,1080000,48200
1501	10	6	30	9348750		10145,250	1007,1080720,48200
1502	1	7	1	9360250			1007,1081440,49200
1503	2	7	1	9371750			1007,1082160,49200
1504	3	7	1	9383250			1007,1082880,49200
1505	4	7	1	9394750			1007,1083600,49200
1506	5	7	1	9406250			1007,1084320,49200
1507	6	7	1	9417785			1007,1085040,49200
1508	7	7	1	9429320			1007,1085760,49200
1509	8	7	1	9440855			1007,1086480,49200
1510	9	7	1	9452390			1007,1087200,49200
1511	10	7	1	9463925	10144,110		1007,1087920,49200
1512	1	7	2	9475495			1007,1088640,49500
1513	2	7	2	9487065			1007,1089360,49500
1514	3	7	2	9498635			1007,1090080,49500
1515	4	7	2	9510205			1007,1090800,49500
1516	5	7	2	9521775			1007,1091520,49500
1517	6	7	2	9533380			1007,1092240,49500
1518	7	7	2	9544985			1007,1092960,49500
1519	8	7	2	9556590			1007,1093680,49500
1520	9	7	2	9568195			1007,1094400,49500
1521	10	7	2	9579800	10144,110		1007,1095120,49500
1522	1	7	3	9591440			1007,1095840,49800
1523	2	7	3	9603080			1007,1096560,49800
1524	3	7	3	9614720			1007,1097280,49800
1525	4	7	3	9626360			1007,1098000,49800
1526	5	7	3	9638000			1007,1098720,49800
1527	6	7	3	9649675			1007,1099440,49800
1528	7	7	3	9661350			1007,1100160,49800
1529	8	7	3	9673025			1007,1100880,49800
1530	9	7	3	9684700			1007,1101600,49800
1531	10	7	3	9696375	10144,110		1007,1102320,49800
1532	1	7	4	9708085			1007,1103040,50100
1533	2	7	4	9719795			1007,1103760,50100
1534	3	7	4	9731505			1007,1104480,50100
1535	4	7	4	9743215			1007,1105200,50100
1536	5	7	4	9754925			1007,1105920,50100
1537	6	7	4	9766670			1007,1106640,50100
1538	7	7	4	9778415			1007,1107360,50100
1539	8	7	4	9790160			1007,1108080,50100
1540	9	7	4	9801905			1007,1108800,50100
1541	10	7	4	9813650	10144,112		1007,1109520,50100
1542	1	7	5	9825430			1007,1110240,50400
1543	2	7	5	9837210			1007,1110960,50400
1544	3	7	5	9848990			1007,1111680,50400
1545	4	7	5	9860770			1007,1112400,50400
1546	5	7	5	9872550			1007,1113120,50400
1547	6	7	5	9884365			1007,1113840,50400
1548	7	7	5	9896180			1007,1114560,50400
1549	8	7	5	9907995			1007,1115280,50400
1550	9	7	5	9919810			1007,1116000,50400
1551	10	7	5	9931625	10144,112		1007,1116720,50400
1552	1	7	6	9943475			1007,1117440,50700
1553	2	7	6	9955325			1007,1118160,50700
1554	3	7	6	9967175			1007,1118880,50700
1555	4	7	6	9979025			1007,1119600,50700
1556	5	7	6	9990875			1007,1120320,50700
1557	6	7	6	10002760			1007,1121040,50700
1558	7	7	6	10014645			1007,1121760,50700
1559	8	7	6	10026530			1007,1122480,50700
1560	9	7	6	10038415			1007,1123200,50700
1561	10	7	6	10050300	10144,112		1007,1123920,50700
1562	1	7	7	10062220			1007,1124640,51000
1563	2	7	7	10074140			1007,1125360,51000
1564	3	7	7	10086060			1007,1126080,51000
1565	4	7	7	10097980			1007,1126800,51000
1566	5	7	7	10109900			1007,1127520,51000
1567	6	7	7	10121855			1007,1128240,51000
1568	7	7	7	10133810			1007,1128960,51000
1569	8	7	7	10145765			1007,1129680,51000
1570	9	7	7	10157720			1007,1130400,51000
1571	10	7	7	10169675	10144,114		1007,1131120,51000
1572	1	7	8	10181665			1007,1131840,51300
1573	2	7	8	10193655			1007,1132560,51300
1574	3	7	8	10205645			1007,1133280,51300
1575	4	7	8	10217635			1007,1134000,51300
1576	5	7	8	10229625			1007,1134720,51300
1577	6	7	8	10241650			1007,1135440,51300
1578	7	7	8	10253675			1007,1136160,51300
1579	8	7	8	10265700			1007,1136880,51300
1580	9	7	8	10277725			1007,1137600,51300
1581	10	7	8	10289750	10144,114		1007,1138320,51300
1582	1	7	9	10301810			1007,1139040,51600
1583	2	7	9	10313870			1007,1139760,51600
1584	3	7	9	10325930			1007,1140480,51600
1585	4	7	9	10337990			1007,1141200,51600
1586	5	7	9	10350050			1007,1141920,51600
1587	6	7	9	10362145			1007,1142640,51600
1588	7	7	9	10374240			1007,1143360,51600
1589	8	7	9	10386335			1007,1144080,51600
1590	9	7	9	10398430			1007,1144800,51600
1591	10	7	9	10410525	10144,114		1007,1145520,51600
1592	1	7	10	10422655			1007,1146240,51900
1593	2	7	10	10434785			1007,1146960,51900
1594	3	7	10	10446915			1007,1147680,51900
1595	4	7	10	10459045			1007,1148400,51900
1596	5	7	10	10471175			1007,1149120,51900
1597	6	7	10	10483340			1007,1149840,51900
1598	7	7	10	10495505			1007,1150560,51900
1599	8	7	10	10507670			1007,1151280,51900
1600	9	7	10	10519835			1007,1152000,51900
1601	10	7	10	10532000	10144,116		1007,1152720,51900
1602	1	7	11	10544200			1007,1153440,52200
1603	2	7	11	10556400			1007,1154160,52200
1604	3	7	11	10568600			1007,1154880,52200
1605	4	7	11	10580800			1007,1155600,52200
1606	5	7	11	10593000			1007,1156320,52200
1607	6	7	11	10605235			1007,1157040,52200
1608	7	7	11	10617470			1007,1157760,52200
1609	8	7	11	10629705			1007,1158480,52200
1610	9	7	11	10641940			1007,1159200,52200
1611	10	7	11	10654175	10144,116		1007,1159920,52200
1612	1	7	12	10666445			1007,1160640,52500
1613	2	7	12	10678715			1007,1161360,52500
1614	3	7	12	10690985			1007,1162080,52500
1615	4	7	12	10703255			1007,1162800,52500
1616	5	7	12	10715525			1007,1163520,52500
1617	6	7	12	10727830			1007,1164240,52500
1618	7	7	12	10740135			1007,1164960,52500
1619	8	7	12	10752440			1007,1165680,52500
1620	9	7	12	10764745			1007,1166400,52500
1621	10	7	12	10777050	10144,116		1007,1167120,52500
1622	1	7	13	10789390			1007,1167840,52800
1623	2	7	13	10801730			1007,1168560,52800
1624	3	7	13	10814070			1007,1169280,52800
1625	4	7	13	10826410			1007,1170000,52800
1626	5	7	13	10838750			1007,1170720,52800
1627	6	7	13	10851125			1007,1171440,52800
1628	7	7	13	10863500			1007,1172160,52800
1629	8	7	13	10875875			1007,1172880,52800
1630	9	7	13	10888250			1007,1173600,52800
1631	10	7	13	10900625	10144,118		1007,1174320,52800
1632	1	7	14	10913035			1007,1175040,53100
1633	2	7	14	10925445			1007,1175760,53100
1634	3	7	14	10937855			1007,1176480,53100
1635	4	7	14	10950265			1007,1177200,53100
1636	5	7	14	10962675			1007,1177920,53100
1637	6	7	14	10975120			1007,1178640,53100
1638	7	7	14	10987565			1007,1179360,53100
1639	8	7	14	11000010			1007,1180080,53100
1640	9	7	14	11012455			1007,1180800,53100
1641	10	7	14	11024900	10144,118		1007,1181520,53100
1642	1	7	15	11037380			1007,1182240,53400
1643	2	7	15	11049860			1007,1182960,53400
1644	3	7	15	11062340			1007,1183680,53400
1645	4	7	15	11074820			1007,1184400,53400
1646	5	7	15	11087300			1007,1185120,53400
1647	6	7	15	11099815			1007,1185840,53400
1648	7	7	15	11112330			1007,1186560,53400
1649	8	7	15	11124845			1007,1187280,53400
1650	9	7	15	11137360			1007,1188000,53400
1651	10	7	15	11149875	10144,118		1007,1188720,53400
1652	1	7	16	11162425			1007,1189440,53700
1653	2	7	16	11174975			1007,1190160,53700
1654	3	7	16	11187525			1007,1190880,53700
1655	4	7	16	11200075			1007,1191600,53700
1656	5	7	16	11212625			1007,1192320,53700
1657	6	7	16	11225210			1007,1193040,53700
1658	7	7	16	11237795			1007,1193760,53700
1659	8	7	16	11250380			1007,1194480,53700
1660	9	7	16	11262965			1007,1195200,53700
1661	10	7	16	11275550	10144,120		1007,1195920,53700
1662	1	7	17	11288170			1007,1196640,54000
1663	2	7	17	11300790			1007,1197360,54000
1664	3	7	17	11313410			1007,1198080,54000
1665	4	7	17	11326030			1007,1198800,54000
1666	5	7	17	11338650			1007,1199520,54000
1667	6	7	17	11351305			1007,1200240,54000
1668	7	7	17	11363960			1007,1200960,54000
1669	8	7	17	11376615			1007,1201680,54000
1670	9	7	17	11389270			1007,1202400,54000
1671	10	7	17	11401925	10144,120		1007,1203120,54000
1672	1	7	18	11414615			1007,1203840,54300
1673	2	7	18	11427305			1007,1204560,54300
1674	3	7	18	11439995			1007,1205280,54300
1675	4	7	18	11452685			1007,1206000,54300
1676	5	7	18	11465375			1007,1206720,54300
1677	6	7	18	11478100			1007,1207440,54300
1678	7	7	18	11490825			1007,1208160,54300
1679	8	7	18	11503550			1007,1208880,54300
1680	9	7	18	11516275			1007,1209600,54300
1681	10	7	18	11529000	10144,120		1007,1210320,54300
1682	1	7	19	11541760			1007,1211040,54600
1683	2	7	19	11554520			1007,1211760,54600
1684	3	7	19	11567280			1007,1212480,54600
1685	4	7	19	11580040			1007,1213200,54600
1686	5	7	19	11592800			1007,1213920,54600
1687	6	7	19	11605595			1007,1214640,54600
1688	7	7	19	11618390			1007,1215360,54600
1689	8	7	19	11631185			1007,1216080,54600
1690	9	7	19	11643980			1007,1216800,54600
1691	10	7	19	11656775	10144,122		1007,1217520,54600
1692	1	7	20	11669605			1007,1218240,54900
1693	2	7	20	11682435			1007,1218960,54900
1694	3	7	20	11695265			1007,1219680,54900
1695	4	7	20	11708095			1007,1220400,54900
1696	5	7	20	11720925			1007,1221120,54900
1697	6	7	20	11733790			1007,1221840,54900
1698	7	7	20	11746655			1007,1222560,54900
1699	8	7	20	11759520			1007,1223280,54900
1700	9	7	20	11772385			1007,1224000,54900
1701	10	7	20	11785250	10144,122		1007,1224720,54900
1702	1	7	21	11798150			1007,1225440,55200
1703	2	7	21	11811050			1007,1226160,55200
1704	3	7	21	11823950			1007,1226880,55200
1705	4	7	21	11836850			1007,1227600,55200
1706	5	7	21	11849750			1007,1228320,55200
1707	6	7	21	11862685			1007,1229040,55200
1708	7	7	21	11875620			1007,1229760,55200
1709	8	7	21	11888555			1007,1230480,55200
1710	9	7	21	11901490			1007,1231200,55200
1711	10	7	21	11914425	10144,122		1007,1231920,55200
1712	1	7	22	11927395			1007,1232640,55500
1713	2	7	22	11940365			1007,1233360,55500
1714	3	7	22	11953335			1007,1234080,55500
1715	4	7	22	11966305			1007,1234800,55500
1716	5	7	22	11979275			1007,1235520,55500
1717	6	7	22	11992280			1007,1236240,55500
1718	7	7	22	12005285			1007,1236960,55500
1719	8	7	22	12018290			1007,1237680,55500
1720	9	7	22	12031295			1007,1238400,55500
1721	10	7	22	12044300	10144,124		1007,1239120,55500
1722	1	7	23	12057340			1007,1239840,55800
1723	2	7	23	12070380			1007,1240560,55800
1724	3	7	23	12083420			1007,1241280,55800
1725	4	7	23	12096460			1007,1242000,55800
1726	5	7	23	12109500			1007,1242720,55800
1727	6	7	23	12122575			1007,1243440,55800
1728	7	7	23	12135650			1007,1244160,55800
1729	8	7	23	12148725			1007,1244880,55800
1730	9	7	23	12161800			1007,1245600,55800
1731	10	7	23	12174875	10144,124		1007,1246320,55800
1732	1	7	24	12187985			1007,1247040,56100
1733	2	7	24	12201095			1007,1247760,56100
1734	3	7	24	12214205			1007,1248480,56100
1735	4	7	24	12227315			1007,1249200,56100
1736	5	7	24	12240425			1007,1249920,56100
1737	6	7	24	12253570			1007,1250640,56100
1738	7	7	24	12266715			1007,1251360,56100
1739	8	7	24	12279860			1007,1252080,56100
1740	9	7	24	12293005			1007,1252800,56100
1741	10	7	24	12306150	10144,124		1007,1253520,56100
1742	1	7	25	12319330			1007,1254240,56400
1743	2	7	25	12332510			1007,1254960,56400
1744	3	7	25	12345690			1007,1255680,56400
1745	4	7	25	12358870			1007,1256400,56400
1746	5	7	25	12372050			1007,1257120,56400
1747	6	7	25	12385265			1007,1257840,56400
1748	7	7	25	12398480			1007,1258560,56400
1749	8	7	25	12411695			1007,1259280,56400
1750	9	7	25	12424910			1007,1260000,56400
1751	10	7	25	12438125	10144,126		1007,1260720,56400
1752	1	7	26	12451375			1007,1261440,56700
1753	2	7	26	12464625			1007,1262160,56700
1754	3	7	26	12477875			1007,1262880,56700
1755	4	7	26	12491125			1007,1263600,56700
1756	5	7	26	12504375			1007,1264320,56700
1757	6	7	26	12517660			1007,1265040,56700
1758	7	7	26	12530945			1007,1265760,56700
1759	8	7	26	12544230			1007,1266480,56700
1760	9	7	26	12557515			1007,1267200,56700
1761	10	7	26	12570800	10144,126		1007,1267920,56700
1762	1	7	27	12584120			1007,1268640,57000
1763	2	7	27	12597440			1007,1269360,57000
1764	3	7	27	12610760			1007,1270080,57000
1765	4	7	27	12624080			1007,1270800,57000
1766	5	7	27	12637400			1007,1271520,57000
1767	6	7	27	12650755			1007,1272240,57000
1768	7	7	27	12664110			1007,1272960,57000
1769	8	7	27	12677465			1007,1273680,57000
1770	9	7	27	12690820			1007,1274400,57000
1771	10	7	27	12704175	10144,126		1007,1275120,57000
1772	1	7	28	12717565			1007,1275840,57300
1773	2	7	28	12730955			1007,1276560,57300
1774	3	7	28	12744345			1007,1277280,57300
1775	4	7	28	12757735			1007,1278000,57300
1776	5	7	28	12771125			1007,1278720,57300
1777	6	7	28	12784550			1007,1279440,57300
1778	7	7	28	12797975			1007,1280160,57300
1779	8	7	28	12811400			1007,1280880,57300
1780	9	7	28	12824825			1007,1281600,57300
1781	10	7	28	12838250	10144,128		1007,1282320,57300
1782	1	7	29	12851710			1007,1283040,57600
1783	2	7	29	12865170			1007,1283760,57600
1784	3	7	29	12878630			1007,1284480,57600
1785	4	7	29	12892090			1007,1285200,57600
1786	5	7	29	12905550			1007,1285920,57600
1787	6	7	29	12919045			1007,1286640,57600
1788	7	7	29	12932540			1007,1287360,57600
1789	8	7	29	12946035			1007,1288080,57600
1790	9	7	29	12959530			1007,1288800,57600
1791	10	7	29	12973025	10144,128		1007,1289520,57600
1792	1	7	30	12986555			1007,1290240,57900
1793	2	7	30	13000085			1007,1290960,57900
1794	3	7	30	13013615			1007,1291680,57900
1795	4	7	30	13027145			1007,1292400,57900
1796	5	7	30	13040675			1007,1293120,57900
1797	6	7	30	13054240			1007,1293840,57900
1798	7	7	30	13067805			1007,1294560,57900
1799	8	7	30	13081370			1007,1295280,57900
1800	9	7	30	13094935			1007,1296000,57900
1801	10	7	30	13108500	10144,128		1007,1296720,57900
1802	1	7	31	13122100			1007,1297440,58200
1803	2	7	31	13135700			1007,1298160,58200
1804	3	7	31	13149300			1007,1298880,58200
1805	4	7	31	13162900			1007,1299600,58200
1806	5	7	31	13176500			1007,1300320,58200
1807	6	7	31	13190135			1007,1301040,58200
1808	7	7	31	13203770			1007,1301760,58200
1809	8	7	31	13217405			1007,1302480,58200
1810	9	7	31	13231040			1007,1303200,58200
1811	10	7	31	13244675	10144,130		1007,1303920,58200
1812	1	7	32	13258345			1007,1304640,58500
1813	2	7	32	13272015			1007,1305360,58500
1814	3	7	32	13285685			1007,1306080,58500
1815	4	7	32	13299355			1007,1306800,58500
1816	5	7	32	13313025			1007,1307520,58500
1817	6	7	32	13326730			1007,1308240,58500
1818	7	7	32	13340435			1007,1308960,58500
1819	8	7	32	13354140			1007,1309680,58500
1820	9	7	32	13367845			1007,1310400,58500
1821	10	7	32	13381550	10144,130		1007,1311120,58500
1822	1	7	33	13395290			1007,1311840,58800
1823	2	7	33	13409030			1007,1312560,58800
1824	3	7	33	13422770			1007,1313280,58800
1825	4	7	33	13436510			1007,1314000,58800
1826	5	7	33	13450250			1007,1314720,58800
1827	6	7	33	13464025			1007,1315440,58800
1828	7	7	33	13477800			1007,1316160,58800
1829	8	7	33	13491575			1007,1316880,58800
1830	9	7	33	13505350			1007,1317600,58800
1831	10	7	33	13519125	10144,130		1007,1318320,58800
1832	1	7	34	13532935			1007,1319040,59100
1833	2	7	34	13546745			1007,1319760,59100
1834	3	7	34	13560555			1007,1320480,59100
1835	4	7	34	13574365			1007,1321200,59100
1836	5	7	34	13588175			1007,1321920,59100
1837	6	7	34	13602020			1007,1322640,59100
1838	7	7	34	13615865			1007,1323360,59100
1839	8	7	34	13629710			1007,1324080,59100
1840	9	7	34	13643555			1007,1324800,59100
1841	10	7	34	13657400	10144,132		1007,1325520,59100
1842	1	7	35	13671280			1007,1326240,59400
1843	2	7	35	13685160			1007,1326960,59400
1844	3	7	35	13699040			1007,1327680,59400
1845	4	7	35	13712920			1007,1328400,59400
1846	5	7	35	13726800			1007,1329120,59400
1847	6	7	35	13740715			1007,1329840,59400
1848	7	7	35	13754630			1007,1330560,59400
1849	8	7	35	13768545			1007,1331280,59400
1850	9	7	35	13782460			1007,1332000,59400
1851	10	7	35	13796375	10144,132		1007,1332720,59400
1852	1	7	36	13810325			1007,1333440,59700
1853	2	7	36	13824275			1007,1334160,59700
1854	3	7	36	13838225			1007,1334880,59700
1855	4	7	36	13852175			1007,1335600,59700
1856	5	7	36	13866125			1007,1336320,59700
1857	6	7	36	13880110			1007,1337040,59700
1858	7	7	36	13894095			1007,1337760,59700
1859	8	7	36	13908080			1007,1338480,59700
1860	9	7	36	13922065			1007,1339200,59700
1861	10	7	36	13936050	10144,132		1007,1339920,59700
1862	1	7	37	13950070			1007,1340640,60000
1863	2	7	37	13964090			1007,1341360,60000
1864	3	7	37	13978110			1007,1342080,60000
1865	4	7	37	13992130			1007,1342800,60000
1866	5	7	37	14006150			1007,1343520,60000
1867	6	7	37	14020205			1007,1344240,60000
1868	7	7	37	14034260			1007,1344960,60000
1869	8	7	37	14048315			1007,1345680,60000
1870	9	7	37	14062370			1007,1346400,60000
1871	10	7	37	14076425	10144,134		1007,1347120,60000
1872	1	7	38	14090515			1007,1347840,60300
1873	2	7	38	14104605			1007,1348560,60300
1874	3	7	38	14118695			1007,1349280,60300
1875	4	7	38	14132785			1007,1350000,60300
1876	5	7	38	14146875			1007,1350720,60300
1877	6	7	38	14161000			1007,1351440,60300
1878	7	7	38	14175125			1007,1352160,60300
1879	8	7	38	14189250			1007,1352880,60300
1880	9	7	38	14203375			1007,1353600,60300
1881	10	7	38	14217500	10144,134		1007,1354320,60300
1882	1	7	39	14231660			1007,1355040,60600
1883	2	7	39	14245820			1007,1355760,60600
1884	3	7	39	14259980			1007,1356480,60600
1885	4	7	39	14274140			1007,1357200,60600
1886	5	7	39	14288300			1007,1357920,60600
1887	6	7	39	14302495			1007,1358640,60600
1888	7	7	39	14316690			1007,1359360,60600
1889	8	7	39	14330885			1007,1360080,60600
1890	9	7	39	14345080			1007,1360800,60600
1891	10	7	39	14359275	10144,134		1007,1361520,60600
1892	1	7	40	14373505			1007,1362240,60900
1893	2	7	40	14387735			1007,1362960,60900
1894	3	7	40	14401965			1007,1363680,60900
1895	4	7	40	14416195			1007,1364400,60900
